parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
10808296,1.0,,,3.0,3.0,,8.0,3.0,,,2406.0,2406.0,,,,,6037.0,,3.0,,,,2.0,34165555.0,-118602948.0,7245.0,,,,,,0100,261.0,LAR1,60371375.023002,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1979.0,,,289137.0,605540.0,2016.0,316403.0,7345.85,,,60371375023002.0,0.00847498627382
11023776,,,,1.0,2.0,,4.0,1.0,,,776.0,776.0,,,,,6037.0,,1.0,,,,7.0,34250870.0,-118421788.0,7055.0,,,,,,0100,261.0,LAR1,60371045.002008,12447.0,3101.0,40215.0,96361.0,0.0,,,,1.0,,,1946.0,,,38030.0,164836.0,2016.0,126806.0,2086.91,Y,15.0,60371045002008.0,0.0931341082746
12871444,,,,2.0,3.0,,4.0,2.0,,,1059.0,1059.0,,,,,6037.0,,2.0,,,,2.0,34083661.0,-117735137.0,7215.0,,,,,,0100,261.0,POR17200*,60374021.012005,20008.0,3101.0,,96507.0,0.0,,,,1.0,,,1955.0,,,51776.0,187119.0,2016.0,135343.0,2481.45,,,60374021012005.0,0.0362627822093
14602058,,,,2.5,3.0,,,2.5,,,1970.0,1970.0,,,,,6059.0,,2.0,1.0,0.0,,,33663239.0,-117610568.0,,,,,,,34,266.0,,60590320.491004,15554.0,1286.0,,96993.0,0.0,,1.0,,,,,1997.0,,,231667.0,625388.0,2016.0,393721.0,9160.92,,,60590320491004.0,0.0175241016441
12879860,,,,1.0,2.0,,4.0,1.0,,,1046.0,1046.0,,,,,6037.0,,1.0,,,,7.0,34051974.0,-117739351.0,,,,,,,0100,261.0,POR31000*,60374028.012013,20008.0,3101.0,,96506.0,0.0,,,,1.0,,,1885.0,,,46400.0,232000.0,2016.0,185600.0,3002.3,Y,9.0,60374028012013.0,0.000160684436432
13069118,1.0,,,4.0,5.0,,7.0,4.0,,,5900.0,5900.0,,,,,6037.0,,4.0,,,,2.0,34032773.0,-117841456.0,35174.0,,,,,,0100,261.0,WAC3*,60374034.033011,34636.0,3101.0,,96522.0,0.0,,,,1.0,,,1989.0,,,559288.0,737397.0,2016.0,178109.0,8924.13,,,60374034033011.0,-0.00637046141046
13055657,1.0,,,5.0,5.0,,9.0,5.0,,,5823.0,5823.0,,,,,6037.0,,5.0,,,,2.0,34150178.0,-117757564.0,10010.0,1.0,,,,1.0,0101,261.0,LVRSP87-19,60374002.071023,39308.0,3101.0,,96494.0,0.0,,,,1.0,,,1998.0,,,619761.0,852836.0,2016.0,233075.0,10295.58,,,60374002071023.0,0.0551647918998
12481281,,,,2.0,3.0,,4.0,2.0,,,1457.0,1457.0,,,,,6037.0,,2.0,,,,7.0,33866396.0,-118138920.0,5457.0,1.0,,,,1.0,0101,261.0,LKR1YY,60375700.032003,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1944.0,,,69302.0,334119.0,2016.0,264817.0,4033.54,,,60375700032003.0,-0.0334037111741
11693504,,,,3.0,3.0,,3.0,3.0,,,3626.0,,,3626.0,,,6037.0,,3.0,,,,,33991167.0,-118284769.0,5625.0,,,,,,0300,247.0,LAR2,60372327.001005,12447.0,3101.0,118208.0,96018.0,0.0,,,,3.0,,,1919.0,,,144120.0,419155.0,2016.0,275035.0,5239.58,,,60372327001005.0,-0.0720684556722
17153706,,,,2.5,2.0,,,2.5,,1442.0,1442.0,1442.0,,,1442.0,,6111.0,1.0,2.0,1.0,0.0,,,34189258.0,-119227797.0,,,,,,,1129,266.0,,61110036.093015,13150.0,2061.0,762930.0,97106.0,4.0,,1.0,,,,,2007.0,1.0,,358000.0,597000.0,2016.0,239000.0,8442.56,,,61110036093015.0,0.0278174736298
10736968,1.0,,,4.0,4.0,,7.0,4.0,,,3721.0,3721.0,,,,,6037.0,,4.0,,,,2.0,34156698.0,-118667343.0,50708.0,1.0,,,,1.0,0101,261.0,HHRAS1*,60378002.031012,38980.0,3101.0,,96337.0,0.0,,,,1.0,,,1963.0,,,372374.0,1289594.0,2016.0,917220.0,14745.19,,,60378002031012.0,0.116060642444
11154042,1.0,,,1.0,1.0,,6.0,1.0,,,662.0,662.0,,,,,6037.0,,1.0,,,,2.0,34415100.0,-118446000.0,91867.0,1.0,,,,1.0,010C,266.0,SCUR3,60379200.371004,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,1984.0,,,77055.0,96318.0,2016.0,19263.0,1641.9,,,60379200371004.0,-0.0601444224253
14191835,,,,2.0,3.0,,,2.0,,,1152.0,1152.0,,,,,6059.0,1.0,2.0,2.0,460.0,,,33897641.0,-117783381.0,8597.0,,,,,,122,261.0,,60590218.231039,21412.0,1286.0,,97078.0,6.0,,,,,,,1971.0,1.0,,64406.0,218510.0,2016.0,154104.0,2800.12,,,60590218231039.0,0.0152813419695
10935174,1.0,,,2.0,3.0,,8.0,2.0,,,1607.0,1607.0,,,,,6037.0,,2.0,,,,2.0,34127388.0,-118347719.0,10520.0,,,,,,0100,261.0,LAR1,60371437.002002,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1939.0,,,192643.0,963231.0,2016.0,770588.0,11648.69,,,60371437002002.0,0.00863816729043
14284348,,,,2.5,3.0,,,2.5,,,2283.0,2283.0,,,,,6059.0,,2.0,2.0,491.0,,,33715432.0,-117819225.0,3112.0,,,,,,1,261.0,,60590755.154055,27491.0,1286.0,,97018.0,0.0,,1.0,,,,,2006.0,,,377170.0,730498.0,2016.0,353328.0,13310.5,,,60590755154054.0,0.009611161706
12579560,,,,1.0,2.0,,4.0,1.0,,,1027.0,1027.0,,,,,6037.0,,1.0,,,,7.0,33816016.0,-118271776.0,5574.0,,,,,,0100,261.0,CARS*,60375437.025006,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,1951.0,,,27521.0,49034.0,2016.0,21513.0,1179.11,,,60375437025006.0,-0.0257208423334
14201161,,,,3.0,5.0,,,3.0,,,2453.0,2453.0,,,,,6059.0,,3.0,2.0,636.0,,,33874367.0,-117714102.0,5610.0,,,,,,122,261.0,,60590218.262,21412.0,1286.0,,97079.0,0.0,,,,,,,1999.0,,,341362.0,473286.0,2016.0,131924.0,5764.04,,,60590218262000.0,-0.0189989252718
11941294,1.0,,,3.0,3.0,,6.0,3.0,,,1236.0,1236.0,,,,,6037.0,,3.0,,,,2.0,34090000.0,-118260000.0,35886.0,,,,,,010C,266.0,LARD2,60371955.002003,12447.0,3101.0,268473.0,96020.0,0.0,,,,1.0,,,1991.0,,,145768.0,588514.0,2016.0,442746.0,7140.91,,,60371955002003.0,0.087250215729
17229300,,,,2.5,2.0,,,2.5,,611.0,1164.0,1164.0,,,611.0,,6111.0,1.0,2.0,2.0,0.0,,,34281200.0,-118778000.0,,,,,,,1129,266.0,,61110079.011003,27110.0,2061.0,,97118.0,4.0,,1.0,,,,,1985.0,2.0,,144383.0,240632.0,2016.0,96249.0,2639.36,,,61110079011003.0,-0.0176838582483
10925280,,,,1.0,2.0,,4.0,1.0,,,1121.0,1121.0,,,,,6037.0,,1.0,,,,7.0,34185108.0,-118354397.0,6055.0,,,,,,0100,261.0,BUR1YY,60373111.001025,396054.0,3101.0,,96437.0,0.0,,,,1.0,,,1940.0,,,42238.0,72867.0,2016.0,30629.0,823.25,Y,15.0,60373111001025.0,-0.00462065825639
12218511,,,,1.0,2.0,,4.0,1.0,,,847.0,847.0,,,,,6037.0,,1.0,,,,7.0,33951761.0,-118258397.0,5025.0,,,,,,0100,261.0,LAR1,60372407.003001,12447.0,3101.0,268496.0,95983.0,0.0,,,,1.0,,,1938.0,,,82428.0,214354.0,2016.0,131926.0,2877.86,,,60372407003001.0,0.0373331739861
14121694,,,,2.0,4.0,,,2.0,,,1266.0,1266.0,,,,,6059.0,1.0,2.0,2.0,441.0,,,33840077.0,-118050373.0,7200.0,1.0,,,,1.0,122,261.0,,60591101.111008,44833.0,1286.0,,96185.0,6.0,,,,,,,1961.0,1.0,,76798.0,465990.0,2016.0,389192.0,5387.9,,,60591101111008.0,-0.033016706088
11637056,1.0,,,2.0,1.0,,7.0,2.0,,,1164.0,1164.0,,,,,6037.0,,2.0,,,,2.0,34072800.0,-118393000.0,37501.0,1.0,,,,1.0,010C,266.0,BHR4*,60377008.011036,10389.0,3101.0,,96086.0,0.0,,,,1.0,,,1974.0,,,217263.0,654835.0,2016.0,437572.0,7656.41,,,60377008011036.0,0.0333680574116
14748072,,,,2.5,3.0,,,2.5,,,1968.0,1968.0,,,,,6059.0,,2.0,2.0,0.0,,,33808483.0,-118071902.0,,,,,,,1,266.0,,60591101.083,46314.0,1286.0,,96218.0,0.0,,1.0,,,,,2013.0,,,283214.0,744043.0,2016.0,460829.0,8486.7,,,60591101083005.0,0.0581998409892
12227278,,,,1.0,2.0,,4.0,1.0,,,1070.0,1070.0,,,,,6037.0,,1.0,,,,7.0,33941284.0,-118284042.0,4829.0,,,,,,0100,261.0,LAR1,60372412.012002,12447.0,3101.0,118208.0,96025.0,0.0,,,,1.0,,,1937.0,,,85293.0,141693.0,2016.0,56400.0,1862.11,,,60372412012002.0,-0.147591635905
14265422,,,,0.0,0.0,,,,,,4198.0,,,,,4198.0,6059.0,,,1.0,0.0,,,33712800.0,-117883000.0,6187.0,,,,,,96,248.0,,60590740.051008,47568.0,1286.0,268509.0,97007.0,0.0,,,,4.0,,,1977.0,2.0,,224664.0,480448.0,2016.0,255784.0,6309.42,,,60590740051008.0,0.313403365883
14249444,,,,1.5,3.0,,,1.5,,,1360.0,1360.0,,,,,6059.0,,1.0,2.0,420.0,,,33773127.0,-117849886.0,3549.0,1.0,,,,1.0,122,261.0,,60590754.042003,47568.0,1286.0,,97005.0,6.0,,1.0,,,,,1971.0,2.0,,82177.0,265259.0,2016.0,183082.0,3084.94,,,60590754042003.0,0.0209499859327
12556624,,,,2.0,2.0,,8.0,2.0,,,949.0,949.0,,,,,6037.0,,2.0,,,,7.0,33768700.0,-118172000.0,15060.0,,,,,,010E,266.0,LBR2N,60375765.023005,46298.0,3101.0,416302.0,96236.0,0.0,,,,1.0,,,1964.0,,,86073.0,105933.0,2016.0,19860.0,1328.48,,,60375765023005.0,0.031372755183
11652563,,,,2.0,2.0,,8.0,2.0,,,1810.0,1810.0,,,,,6037.0,,2.0,,,,2.0,34109545.0,-118446544.0,7210.0,,,,,,0100,261.0,LARE15,60372612.001066,12447.0,3101.0,113749.0,96058.0,0.0,,,,1.0,,,1956.0,,,71393.0,144688.0,2016.0,73295.0,1874.26,,,60372612001066.0,0.0332333803996
14751820,,,,2.5,3.0,,,2.5,,,1641.0,1641.0,,,,,6059.0,,2.0,2.0,0.0,,,33566642.0,-117730744.0,,,,,,,34,266.0,,60590626.392001,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1994.0,,,215299.0,615000.0,2016.0,399701.0,6185.94,,,60590626392001.0,0.0173799981041
10871205,1.0,,,2.0,3.0,,6.0,2.0,,,1244.0,1244.0,,,,,6037.0,,2.0,,,,2.0,34214075.0,-118422187.0,7501.0,,,,,,0100,261.0,LARS,60371220.001008,12447.0,3101.0,41131.0,96450.0,0.0,,,,1.0,,,1954.0,,,133958.0,199420.0,2016.0,65462.0,2439.72,,,60371220001008.0,-0.0637646391899
14210616,13.0,,,3.0,5.0,,,3.0,,,2468.0,2468.0,,,,,6059.0,1.0,3.0,2.0,630.0,,,33844823.0,-117845549.0,7000.0,1.0,,,,1.0,122,261.0,,60590762.012012,33252.0,1286.0,,97063.0,9.0,,,,,,,1966.0,2.0,,154655.0,541129.0,2016.0,386474.0,5865.88,,,60590762012012.0,0.0060173716178
14296692,,,,2.5,3.0,,,2.5,,,3011.0,3011.0,,,,,6059.0,,2.0,2.0,638.0,,,33628725.0,-117873172.0,6944.0,,,,,,122,261.0,,60590630.071001,53571.0,1286.0,,96978.0,7.0,,1.0,,,,,1973.0,2.0,,296609.0,1441252.0,2016.0,1144643.0,15474.04,,,60590630071001.0,-0.201120955145
11342570,1.0,,,2.0,3.0,,8.0,2.0,,,1410.0,1410.0,,,,,6037.0,,2.0,,,,2.0,34444791.0,-118512733.0,4816.0,,,,,,010D,269.0,SCUR2,60379200.441,54311.0,3101.0,6952.0,96373.0,0.0,,,,1.0,,,1980.0,,,189242.0,406099.0,2016.0,216857.0,5489.09,,,60379200441000.0,-0.06117132241
10901522,,,,3.0,3.0,,6.0,3.0,,,2581.0,2581.0,,,,,6037.0,,3.0,,,,7.0,34159634.0,-118390904.0,6994.0,1.0,,,,1.0,0101,261.0,LAR1,60371251.003011,12447.0,3101.0,268551.0,96452.0,0.0,,,,1.0,,,1939.0,,,321429.0,1070352.0,2016.0,748923.0,12873.95,,,60371251003011.0,0.0388427864509
13075618,1.0,,,2.0,2.0,,8.0,2.0,,,1245.0,1245.0,,,,,6037.0,,2.0,,,,2.0,34019500.0,-117813000.0,179588.0,1.0,,,,1.0,010C,266.0,LCR315U*,60374033.191011,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1979.0,,,104023.0,192441.0,2016.0,88418.0,2563.11,,,60374033191011.0,-0.0164570148497
14434754,,,,2.5,3.0,,,2.5,,,1270.0,1270.0,,,,,6059.0,,2.0,2.0,444.0,,,33462597.0,-117653302.0,1944.0,,,,,,122,261.0,,60590422.052008,13693.0,1286.0,,96983.0,6.0,,1.0,,,,,1973.0,3.0,,80739.0,553311.0,2016.0,472572.0,5619.36,,,60590422052008.0,-0.0253431230533
12113444,1.0,,,2.0,2.0,,6.0,2.0,,,1159.0,1159.0,,,,,6037.0,,2.0,,,,2.0,34147300.0,-118114000.0,52158.0,1.0,,,,1.0,010C,266.0,PSR3,60374627.005007,47019.0,3101.0,274513.0,96294.0,0.0,,,,1.0,,,1973.0,,,86362.0,292206.0,2016.0,205844.0,3415.76,,,60374627005007.0,0.0123936680136
11879622,1.0,,,3.0,2.0,,8.0,3.0,,,1302.0,1302.0,,,,,6037.0,,3.0,,,,2.0,34113074.0,-118168260.0,20150.0,1.0,,,,1.0,010C,266.0,SPR310000*,60374807.031003,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1979.0,,,150004.0,330276.0,2016.0,180272.0,4293.68,,,60374807031003.0,-0.0187876249681
14724525,,,,2.0,2.0,,,2.0,,,1138.0,1138.0,,,,,6059.0,,2.0,2.0,0.0,,,33839153.0,-117976003.0,,,,,,,34,266.0,,60590868.033,16764.0,1286.0,118872.0,97020.0,0.0,,,,,,,1980.0,,,111916.0,246830.0,2016.0,134914.0,3056.5,,,60590868033000.0,0.0424120583403
14179809,,,,3.0,3.0,,,3.0,,,2007.0,2007.0,,,,,6059.0,1.0,3.0,2.0,495.0,,,33884813.0,-117859431.0,9040.0,,,,,,122,261.0,,60590117.152009,26531.0,1286.0,,97068.0,7.0,,,,,,,1963.0,2.0,,120844.0,633122.0,2016.0,512278.0,7510.5,,,60590117152009.0,-0.00090807708334
12188496,,,,1.0,3.0,,5.0,1.0,,,1040.0,1040.0,,,,,6037.0,,1.0,,,,7.0,33977233.0,-118269821.0,5427.0,,,,,,0100,261.0,LAR2,60372393.202001,12447.0,3101.0,268496.0,95984.0,0.0,,,,1.0,,,1923.0,,,71879.0,234319.0,2016.0,162440.0,2954.12,,,60372393202001.0,-0.316483726873
11878863,,,,1.0,3.0,,4.0,1.0,,,968.0,968.0,,,,,6037.0,,1.0,,,,7.0,34104594.0,-118176898.0,7499.0,,,,,,0100,261.0,LAR1,60374807.022013,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1951.0,,,21924.0,37210.0,2016.0,15286.0,1092.39,,,60374807022013.0,-0.110951778061
14176622,,,,2.0,3.0,,,2.0,,,1731.0,1731.0,,,,,6059.0,,2.0,2.0,400.0,,,33883151.0,-117869121.0,8000.0,,,,,,122,261.0,,60590117.112007,26531.0,1286.0,,97068.0,7.0,,,,,,,1963.0,1.0,,52482.0,73745.0,2016.0,21263.0,1353.42,,,60590117112007.0,0.0239893009353
14260184,,,,2.0,4.0,,,2.0,,,1623.0,1623.0,,,,,6059.0,,2.0,2.0,540.0,,,33752416.0,-117883370.0,7100.0,,,,,,122,261.0,,60590751.002007,47568.0,1286.0,268572.0,97003.0,0.0,,,,,,,1929.0,,,70766.0,313973.0,2016.0,243207.0,3771.54,,,60590751002007.0,0.116255595746
11393337,,,,3.0,3.0,,4.0,3.0,,,1534.0,,,1534.0,,,6037.0,,3.0,,,,,33981374.0,-118317057.0,5000.0,,,,,,0300,247.0,LARD1.5,60372348.004,12447.0,3101.0,118208.0,96028.0,0.0,,,,3.0,,,1940.0,,,20684.0,43439.0,2016.0,22755.0,756.94,Y,14.0,60372348004000.0,0.015171699499
11393337,,,,3.0,3.0,,4.0,3.0,,,1534.0,,,1534.0,,,6037.0,,3.0,,,,,33981374.0,-118317057.0,5000.0,,,,,,0300,247.0,LARD1.5,60372348.004,12447.0,3101.0,118208.0,96028.0,0.0,,,,3.0,,,1940.0,,,20684.0,43439.0,2016.0,22755.0,756.94,Y,14.0,60372348004000.0,0.086136766624
10726564,1.0,,,3.0,3.0,,8.0,3.0,,,3172.0,3172.0,,,,,6037.0,,3.0,,,,2.0,34181591.0,-118660388.0,14356.0,1.0,,,,1.0,0101,261.0,LARE11,60371373.022004,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1966.0,,,280000.0,700000.0,2016.0,420000.0,8721.26,,,60371373022004.0,0.0092149381249
12346913,,,,1.0,3.0,,4.0,1.0,,,1206.0,1206.0,,,,,6037.0,,1.0,,,,7.0,33903388.0,-118112012.0,7415.0,,,,,,0100,261.0,BFR1YY,60375532.002004,44116.0,3101.0,,96208.0,0.0,,,,1.0,,,1954.0,,,28143.0,52764.0,2016.0,24621.0,904.65,,,60375532002004.0,0.000584065664667
13880979,,,,2.0,3.0,,,2.0,,,1560.0,1560.0,,,,,6059.0,,2.0,1.0,351.0,,,33825631.0,-117919581.0,6180.0,,,,,,122,261.0,,60590874.012021,16764.0,1286.0,275470.0,97024.0,6.0,,,,,,,1950.0,1.0,,31657.0,56059.0,2016.0,24402.0,893.42,,,60590874012021.0,0.0141647756675
11309647,1.0,,,3.0,4.0,,8.0,3.0,,,1908.0,1908.0,,,,,6037.0,,3.0,,,,2.0,34707586.0,-118063629.0,,,,,,,0100,261.0,LRR7000*,60379003.001084,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,2006.0,,,116341.0,145452.0,2016.0,29111.0,2397.79,,,60379003001084.0,0.0211216533356
12350928,,,,2.0,5.0,,6.0,2.0,,,1901.0,1901.0,,,,,6037.0,,2.0,,,,7.0,33934976.0,-118110193.0,6693.0,,,,,,0100,261.0,DOR106,60375510.003003,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1950.0,,,126000.0,635000.0,2016.0,509000.0,7736.4,,,60375510003003.0,0.118420959986
13872686,,,,2.0,3.0,,,2.0,,,1384.0,1384.0,,,,,6059.0,,2.0,1.0,360.0,,,33863872.0,-117945486.0,6324.0,,,,,,122,261.0,,60590111.011006,24812.0,1286.0,,97041.0,6.0,,,,,,,1955.0,1.0,,78958.0,288193.0,2016.0,209235.0,3468.2,,,60590111011006.0,0.412426592707
14170679,,,,2.0,4.0,,,2.0,,,1482.0,1482.0,,,,,6059.0,1.0,2.0,2.0,575.0,,,33903272.0,-117846982.0,7904.0,,,,,,122,261.0,,60590117.171009,26531.0,1286.0,,97068.0,7.0,,,,,,,1972.0,1.0,,95760.0,289996.0,2016.0,194236.0,3704.28,,,60590117171009.0,0.00709074406359
14172985,1.0,7.0,,2.5,4.0,,,2.5,,,1658.0,1658.0,,,,,6059.0,,2.0,2.0,468.0,,6.0,33905686.0,-117860621.0,1632.0,1.0,,,,1.0,122,261.0,,60590117.09101,26531.0,1286.0,,97068.0,6.0,,1.0,6.0,,,,1974.0,2.0,True,133330.0,206365.0,2016.0,73035.0,2795.12,,,60590117091010.0,0.00749089884281
11087356,1.0,,,3.0,2.0,,6.0,3.0,,,1204.0,1204.0,,,,,6037.0,,3.0,,,,2.0,34250300.0,-118601000.0,58432.0,1.0,,,,1.0,010E,266.0,LAR3,60371132.132002,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1981.0,,,98809.0,189392.0,2016.0,90583.0,2297.81,,,60371132132002.0,0.0344444532289
13854120,,,,1.0,2.0,,,1.0,,,480.0,480.0,,,,,6059.0,,1.0,,,,,33919726.0,-117955103.0,3000.0,,,,,,122,261.0,,60590013.031004,18874.0,1286.0,,96186.0,4.0,,,,,,,1926.0,1.0,,4720.0,13817.0,2016.0,9097.0,419.86,Y,14.0,60590013031004.0,0.618888991673
13850030,,,,2.0,3.0,,,2.0,,,1441.0,1441.0,,,,,6059.0,,2.0,2.0,400.0,,,33943428.0,-117967412.0,7215.0,,,,,,122,261.0,,60590011.014005,,1286.0,,96186.0,7.0,,,,,,,1955.0,1.0,,77926.0,315672.0,2016.0,237746.0,3619.3,,,60590011014005.0,-0.0571619426403
11177755,1.0,,,2.0,3.0,,8.0,2.0,,,1270.0,1270.0,,,,,6037.0,,2.0,,,,2.0,34453734.0,-118618601.0,5836.0,,,,,,0100,261.0,LCRPD60005,60379201.181008,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,1985.0,,,178677.0,282233.0,2016.0,103556.0,4010.58,,,60379201181008.0,0.0144244145412
17134185,,,,2.0,4.0,,,2.0,,1392.0,1392.0,1392.0,,,1392.0,,6111.0,1.0,2.0,2.0,437.0,,,34233486.0,-119038374.0,7300.0,,,,,,1111,261.0,,61110055.042,51239.0,2061.0,,97089.0,6.0,,,,,,,1969.0,1.0,,147016.0,420525.0,2016.0,273509.0,4557.52,,,61110055042000.0,0.0576904037924
13840290,,,,1.0,1.0,,,1.0,,,455.0,455.0,,,,,6059.0,,1.0,1.0,216.0,,,33744896.0,-117877876.0,1904.0,,,,,,122,261.0,,60590749.013003,47568.0,1286.0,268403.0,97003.0,4.0,,,,,,,1922.0,2.0,,11544.0,86152.0,2016.0,74608.0,1305.58,,,60590749013003.0,0.147590995638
13101300,1.0,,,3.0,5.0,,7.0,3.0,,,3245.0,3245.0,,,,,6037.0,,3.0,,,,2.0,33978608.0,-117859416.0,121717.0,,,,,,0100,261.0,LCA1*,60374033.04101,22827.0,3101.0,,96522.0,0.0,,,,1.0,,,1988.0,,,362437.0,1294418.0,2016.0,931981.0,15704.91,,,60374033041010.0,0.0885492953086
11784552,1.0,,,1.0,0.0,,6.0,1.0,,,690.0,690.0,,,,,6037.0,,1.0,,,,2.0,34044900.0,-118252000.0,15921.0,,,,,,010E,266.0,LAC5,60372073.011001,12447.0,3101.0,268118.0,95995.0,0.0,,,,1.0,,,1911.0,,,247270.0,412116.0,2016.0,164846.0,5158.05,,,60372073011001.0,0.0776842251459
17292247,,,,2.0,3.0,,,2.0,,1270.0,1270.0,1270.0,,,1270.0,,6111.0,,2.0,2.0,484.0,,,34139954.0,-118880484.0,11200.0,,,,,,1110,261.0,,61110073.001068,41673.0,2061.0,,96384.0,6.0,,,,,,,1957.0,1.0,,52763.0,77571.0,2016.0,24808.0,1450.06,,,61110059063018.0,-0.421907946901
14748419,,,,1.0,1.0,,,1.0,,,578.0,578.0,,,,,6059.0,,1.0,1.0,0.0,,,33470500.0,-117683000.0,,,,,,,34,266.0,,60590423.101002,17686.0,1286.0,,96961.0,0.0,,,,,,,1983.0,,,55777.0,115206.0,2016.0,59429.0,1540.58,,,60590423101005.0,-0.00802934452334
12377345,,,,2.0,2.0,,6.0,2.0,,,1353.0,1353.0,,,,,6037.0,,2.0,,,,2.0,34013426.0,-118095453.0,5802.0,,,,,,0100,261.0,MNR1YY,60375301.011,25953.0,3101.0,,96192.0,0.0,,,,1.0,,,1956.0,,,46786.0,132508.0,2016.0,85722.0,2310.56,,,60375301011000.0,-0.064654486939
12111654,,,,1.0,1.0,,8.0,1.0,,,495.0,495.0,,,,,6037.0,,1.0,,,,,34143400.0,-118127000.0,70090.0,1.0,,,,1.0,010E,266.0,PSR4,60374635.001011,47019.0,3101.0,275405.0,96294.0,0.0,,,,1.0,,,1963.0,,,58008.0,135279.0,2016.0,77271.0,1714.38,,,60374635001011.0,0.00440769964816
17141654,,,,3.0,4.0,,,3.0,,1582.0,2342.0,2342.0,,,1582.0,,6111.0,2.0,3.0,3.0,828.0,,,34228053.0,-118982963.0,8644.0,,,,,,1111,261.0,,61110053.061004,51239.0,2061.0,,97091.0,7.0,,,,,,,1978.0,1.0,,261510.0,387648.0,2016.0,126138.0,4139.18,,,61110053061004.0,-0.0218980320707
14254328,,,,3.0,5.0,,,3.0,,,2468.0,2468.0,,,,,6059.0,,3.0,2.0,483.0,,,33757266.0,-117812282.0,9675.0,,,,,,122,261.0,,60590757.023005,40081.0,1286.0,,97005.0,9.0,,,,,,,1965.0,2.0,,150980.0,705590.0,2016.0,554610.0,7953.14,,,60590757023005.0,0.0304191121055
12405119,,,,2.0,2.0,,8.0,2.0,,,1376.0,1376.0,,,,,6037.0,,2.0,,,,2.0,33882321.0,-118063614.0,1757.0,,,,,,010C,266.0,CEADP3,60375545.131013,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1975.0,,,79210.0,123877.0,2016.0,44667.0,1563.23,,,60375545131013.0,-0.0524424516105
14460270,,,,4.5,5.0,,,4.5,,,3543.0,3543.0,,,,,6059.0,,4.0,2.0,577.0,,,33575267.0,-117582157.0,7776.0,,,,,,122,261.0,,60590320.462013,17597.0,1286.0,,96989.0,0.0,,1.0,,,,,1996.0,,,407311.0,502035.0,2016.0,94724.0,5335.62,,,60590320462013.0,0.0670604567595
10869404,1.0,,,3.0,4.0,,7.0,3.0,,,3107.0,3107.0,,,,,6037.0,,3.0,,,,2.0,34154597.0,-118514596.0,17166.0,1.0,,,,1.0,0101,261.0,LARA,60371397.024003,12447.0,3101.0,51906.0,96349.0,0.0,,,,1.0,,,1957.0,,,448129.0,1279125.0,2016.0,830996.0,15508.64,,,60371397024003.0,-0.0130620352168
11760637,,,,2.0,3.0,,5.0,2.0,,,1298.0,,,1298.0,,,6037.0,,2.0,,,,,33991851.0,-118260557.0,5676.0,,,,,,0200,246.0,LAR2,60372294.202002,12447.0,3101.0,268496.0,95992.0,0.0,,,,2.0,,,1923.0,,,70415.0,246455.0,2016.0,176040.0,3124.62,,,60372294202002.0,-0.000495093056224
11417036,,,,1.0,3.0,,4.0,1.0,,,1295.0,1295.0,,,,,6037.0,,1.0,,,,7.0,33934612.0,-118354194.0,4795.0,1.0,,,,1.0,0101,261.0,LCR2YY,60376017.004003,45888.0,3101.0,,96136.0,0.0,,,,1.0,,,1940.0,,,47668.0,192008.0,2016.0,144340.0,3017.49,,,60376017004003.0,0.164707196736
